place_id,business_type,location_query,name,address,phone,website,rating,review_count,status,qualify_score,qualify_worth_pursuing,qualify_notes,screenshot_desktop_path,screenshot_mobile_path,approved_for_site,approved_for_outreach,site_filename,site_url,site_generated_at,contact_email,draft_id,email_message_id,email_thread_id,email_sent_at,followup_draft_id,followup_sent_at,expire_at,reply_classification,last_reply_message_id,claimed_at,error,created_at,updated_at
ChIJ__9Pm8C3A4gRLddOtu3G2Ak,spray foam insulation,Appleton WI,Appleton Insulation,"351 S Kools St, Appleton, WI 54914, USA",(920) 567-6276,https://appletonsprayfoaminsulation.com/contact-us.html,,,disqualified,1,True,site unreachable: HTTP 403,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:27.459582+00:00,2026-07-31T11:21:52.764182+00:00
ChIJa6l1ebLR94cRS1E6jSMfJLQ,spray foam insulation,Duluth MN,D&H Cottage Grove,"6939 Pine Arbor Dr S Ste 100B, Cottage Grove, MN 55016, USA",(651) 360-2531,https://cottagegroveinsulation.com/,4.9,38,disqualified,1,True,site unreachable: HTTP 403,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:22.441605+00:00,2026-07-31T11:21:54.135742+00:00
ChIJawq-kkUhAIgRLrdQADgqM6c,spray foam insulation,Wausau WI,"Sure-Dry, LLC","4205 Stewart Ave, Wausau, WI 54401, USA",(715) 200-8211,https://www.suredrybasements.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-wausau&utm_content=website,4.8,189,disqualified,6,False,"The site is functional with strong CTAs (phone number and free estimate button visible above the fold on both viewports), but the design feels moderately dated with a cluttered image collage hero section and a somewhat rigid layout that lacks modern polish and whitespace management.",screenshots/ChIJawq-kkUhAIgRLrdQADgqM6c/desktop.png,screenshots/ChIJawq-kkUhAIgRLrdQADgqM6c/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:39.638309+00:00,2026-07-31T11:22:05.517511+00:00
ChIJbbxxmEwmEyQRuJLrsijLr-0,spray foam insulation,Milwaukee WI,Spray Foam Genie Milwaukee,"12665 W Townsend St, Brookfield, WI 53005, USA",(262) 216-2029,https://www.sprayfoamgenie.com/milwaukee/,4.6,22,disqualified,6,False,"The site is functional with clear CTAs (phone number and free quote visible above the fold on both viewports), but the design feels like a franchise template with excessive whitespace below the hero section and a somewhat cluttered color palette mixing green, purple, and blue that lacks visual cohesion.",screenshots/ChIJbbxxmEwmEyQRuJLrsijLr-0/desktop.png,screenshots/ChIJbbxxmEwmEyQRuJLrsijLr-0/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:04.204259+00:00,2026-07-31T11:22:17.770620+00:00
ChIJc4ZFGrjjBIgRcX2l6DCjA-4,spray foam insulation,Milwaukee WI,USA Insulation of Milwaukee,"7705 N 67th St, Milwaukee, WI 53223, USA",(414) 662-0317,https://usainsulation.net/milwaukee?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-milwaukee,4.4,45,disqualified,7,False,"This is a national franchise site (USA Insulation) with a reasonably modern design, clear CTAs with phone number and free estimate button above the fold on both viewports. The mobile layout is functional with no major issues. Not a strong redesign candidate as the site is competent and franchise-controlled.",screenshots/ChIJc4ZFGrjjBIgRcX2l6DCjA-4/desktop.png,screenshots/ChIJc4ZFGrjjBIgRcX2l6DCjA-4/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:04.210490+00:00,2026-07-31T11:22:28.668381+00:00
ChIJcS-kuhBPVU0RkqrXIml8D6o,spray foam insulation,Wausau WI,Taylor Insulation Company,"W4648 Co Rd G, Merrill, WI 54452, USA",(715) 536-2102,http://www.taylorinsulation.net/,5.0,2,qualified,2,True,"The site uses a severely outdated template with no responsive design — mobile view shows horizontal scrolling, cut-off text/nav, and illegibly small header contact info. The desktop layout is cluttered with a plain text header block and no modern styling or clear CTAs.",screenshots/ChIJcS-kuhBPVU0RkqrXIml8D6o/desktop.png,screenshots/ChIJcS-kuhBPVU0RkqrXIml8D6o/mobile.png,True,False,,,,taylor@dwave.net,,,,,,,,,,,,2026-07-28T18:00:39.633948+00:00,2026-07-31T11:22:37.617165+00:00
ChIJceoPF3wAB4gRujY3XmtmZA0,spray foam insulation,Madison WI,American Home Consultants,"204 Columbia Ave, DeForest, WI 53532, USA",(608) 850-7070,http://www.madisoninsulation.com/,5.0,6,disqualified,2,True,"The site appears almost entirely blank/broken — no visible content, images, hero section, or business information loads on either desktop or mobile, suggesting critical rendering issues or a broken template. Only a thin top bar with 'Call Us' and 'Schedule Appointment' is visible.",screenshots/ChIJceoPF3wAB4gRujY3XmtmZA0/desktop.png,screenshots/ChIJceoPF3wAB4gRujY3XmtmZA0/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:54.154612+00:00,2026-08-01T10:26:59.601412+00:00
ChIJceqxiX-VCIgRVAE0XTgut30,spray foam insulation,Rockford IL,Rockford Insulation Pros,"401 W State St, Rockford, IL 61101, USA",(815) 306-4306,https://rockfordinsulationpros.com/,,,qualified,3,True,"The site uses a very basic template with a large solid red hero block, no real imagery or social proof, and a generic layout that feels like a low-budget page builder site. Zero Google reviews suggests a newer or low-activity business, but the phone number is visible on both viewports.",screenshots/ChIJceqxiX-VCIgRVAE0XTgut30/desktop.png,screenshots/ChIJceqxiX-VCIgRVAE0XTgut30/mobile.png,True,False,,,,info@rockfordinsulationpros.com,,,,,,,,,,,,2026-07-28T18:01:24.479876+00:00,2026-08-01T10:27:07.867719+00:00
ChIJdS_ejlyDqlIRAW7x4hqhAGI,spray foam insulation,Wausau WI,Integrity Plus Insulation LLC,"511 Air Park Dr, Prentice, WI 54556, USA",(715) 428-2115,http://www.integrityplusinsulationllc.com/,5.0,11,disqualified,2,True,"Outdated Weebly template with no phone number or CTA visible above the fold on either viewport; mobile version has significant horizontal overflow with text and headings cut off, and the navigation is clipped.",screenshots/ChIJdS_ejlyDqlIRAW7x4hqhAGI/desktop.png,screenshots/ChIJdS_ejlyDqlIRAW7x4hqhAGI/mobile.png,False,False,,,,,,,,,,,,,,,,2026-08-03T11:20:58.127540+00:00,2026-08-03T12:13:31.389709+00:00
ChIJdTXucCdRBogRnXsokaFkT2g,spray foam insulation,Madison WI,USA Insulation of Madison,"4709 Triangle St, McFarland, WI 53558, USA",(608) 838-1316,https://usainsulation.net/madison?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-madison,4.8,102,disqualified,7,False,"This is a franchise website with a reasonably modern design, clear CTAs (phone number and 'Book Free Inspection' visible above the fold on both viewports), and decent mobile responsiveness. The site is functional and doesn't urgently need a redesign, though the dashed-border yellow promo box and overall template feel are slightly dated.",screenshots/ChIJdTXucCdRBogRnXsokaFkT2g/desktop.png,screenshots/ChIJdTXucCdRBogRnXsokaFkT2g/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:54.148876+00:00,2026-08-01T10:27:18.838559+00:00
ChIJdVUWFd-MAogR0I_P1waLlOs,spray foam insulation,Green Bay WI,Comfort Pro Insulators Inc,"804 W Frontier Rd, Little Suamico, WI 54141, USA",(920) 865-6000,http://comfortproinsulators.com/,4.9,64,qualified,4,True,"The desktop hero section has an invisible/broken background image with white-on-white heading text, making the main message unreadable. The overall design feels like a basic template with a dated logo and lacks visual polish, though the mobile version functions somewhat better with visible content and a click-to-call button.",screenshots/ChIJdVUWFd-MAogR0I_P1waLlOs/desktop.png,screenshots/ChIJdVUWFd-MAogR0I_P1waLlOs/mobile.png,True,False,,,,sean@comfortproinsulators.com,,,,,,,,,,,,2026-07-28T18:00:24.894385+00:00,2026-08-01T10:27:27.740519+00:00
ChIJdZ7HmzAZBYgRxSULXkJZIbU,spray foam insulation,Green Bay WI,Milwaukee Spray Foam Insulation,"2965 N Booth St, Milwaukee, WI 53212, USA",(414) 348-0023,https://www.milwaukeesprayfoaminsulation.com/,5.0,17,disqualified,3,True,"The site uses a very dated template with a cheap ""Free Instant Quote"" graphic, an oversized hero image with no overlay text or CTA button, and minimal visual hierarchy. The phone number is visible on both viewports but the overall design looks amateurish and outdated.",screenshots/ChIJdZ7HmzAZBYgRxSULXkJZIbU/desktop.png,screenshots/ChIJdZ7HmzAZBYgRxSULXkJZIbU/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.903525+00:00,2026-08-01T10:27:35.713037+00:00
ChIJeeA2Cq-3A4gR51BP4fCvSZ0,spray foam insulation,Appleton WI,Alpine Insulation,"550 N Hickory Farm Ln, Appleton, WI 54914, USA",(920) 458-8188,https://www.alpineinsulation.com/?utm_source=listingnetwork&utm_medium=organic&utm_campaign=listings,3.1,21,disqualified,4,True,"The site uses a heavily dated design with a gray background, old-style logo, stock photography, and a visual hierarchy that feels stuck in the early 2010s. The mobile version is functional but plain, and the 3.1 Google rating with 21 reviews suggests a real but struggling business that could benefit from a refreshed online presence.",screenshots/ChIJeeA2Cq-3A4gR51BP4fCvSZ0/desktop.png,screenshots/ChIJeeA2Cq-3A4gR51BP4fCvSZ0/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:27.456754+00:00,2026-08-01T10:27:43.444735+00:00
ChIJf5LLPOMTAogR5q6JhWY7DF0,spray foam insulation,Green Bay WI,"Total Foam Specialists, Inc","N4552 Bridgeview, Shawano, WI 54166, USA",(715) 881-3626,http://totalfoamspecialists.com/,5.0,26,disqualified,9,False,"This is a modern, well-designed website with clean layout, strong CTAs (phone number and free estimate button) visible above the fold on both viewports, and excellent mobile responsiveness — it does not need a redesign.",screenshots/ChIJf5LLPOMTAogR5q6JhWY7DF0/desktop.png,screenshots/ChIJf5LLPOMTAogR5q6JhWY7DF0/mobile.png,False,False,,,,isaiah@totalfoamspecialists.com,,,,,,,,,,,,2026-07-28T18:00:24.897817+00:00,2026-08-01T10:27:51.214364+00:00
ChIJfWS72Pa1VU0RKWhIZPiMX9g,spray foam insulation,Green Bay WI,Bauer Spray Foam Insulation Inc.,"7490 WI-70, St Germain, WI 54558, USA",(715) 891-9739,http://bauersprayfoaminsulation.com/,4.9,33,qualified,2,True,"The site has a severely dated design with a cartoon logo dominating the page, no visible phone number or contact CTA above the fold on either viewport, and a cluttered layout with oversized text headings and no clear visual hierarchy or modern design elements.",screenshots/ChIJfWS72Pa1VU0RKWhIZPiMX9g/desktop.png,screenshots/ChIJfWS72Pa1VU0RKWhIZPiMX9g/mobile.png,True,False,,,,rbauer@bauersprayfoaminsulation.com,,,,,,,,,,,,2026-07-28T18:00:24.898831+00:00,2026-08-01T10:28:01.752530+00:00
ChIJgVb3NOqm-IcRw52blQa2--g,spray foam insulation,Eau Claire WI,Rock & Tait,"2514 Melby St, Eau Claire, WI 54703, USA",(715) 723-7200,https://www.rockandtait.com/,4.7,183,disqualified,6,False,"The site is reasonably modern with clean branding and decent layout, but lacks a visible phone number above the fold on either viewport; the 'Request an Estimate' button is only visible at the very bottom of the mobile view and in the top nav on desktop, with no phone number shown at all.",screenshots/ChIJgVb3NOqm-IcRw52blQa2--g/desktop.png,screenshots/ChIJgVb3NOqm-IcRw52blQa2--g/mobile.png,False,False,,,,info@rockandtait.com,,,,,,,,,,,,2026-08-03T11:21:07.011881+00:00,2026-08-03T12:13:42.021530+00:00
ChIJh3zvDMxEC0cRnwgCcNXiafQ,spray foam insulation,Duluth MN,Technical Construction Solutions LLC,"5558 Pine Beach Rd suite 38, Brainerd, MN 56401, USA",(218) 820-9340,https://tcsolutionsusa.com/insulation-contractor-brainerd-mn/,4.8,41,qualified,4,True,"The hero section is just a dark overlay on a photo with no headline, value proposition, or visible CTA text on either viewport; mobile is especially poor with no navigation, no phone number, and no call-to-action visible above the fold, making it essentially a blank page for mobile visitors.",screenshots/ChIJh3zvDMxEC0cRnwgCcNXiafQ/desktop.png,screenshots/ChIJh3zvDMxEC0cRnwgCcNXiafQ/mobile.png,True,False,,,,sales@tcsolutionsusa.com,,,,,,,,,,,,2026-07-28T18:01:22.434756+00:00,2026-08-01T10:28:11.079560+00:00
ChIJhT2xcNx9_ocR9m7ZVppDmx0,spray foam insulation,Wausau WI,"Spray Foam Solutions, LLC","17831 Hemlock Rd, Tomah, WI 54660, USA",(608) 343-4498,https://sprayfoamsolutionswi.com/,5.0,22,disqualified,2,True,"The site is stuck behind a verification/bot-check screen, meaning actual content never loads for visitors — no business info, no CTA, and no usable website experience, which is effectively a broken site that desperately needs a proper rebuild.",screenshots/ChIJhT2xcNx9_ocR9m7ZVppDmx0/desktop.png,screenshots/ChIJhT2xcNx9_ocR9m7ZVppDmx0/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:39.635130+00:00,2026-08-01T10:28:19.210341+00:00
ChIJhWeREcUPrVIRdrxpuA8Un-E,spray foam insulation,Eau Claire WI,Midwest Insulation Solutions LLC,"619 20th Ave, Cumberland, WI 54829, USA",(715) 641-1831,,4.9,8,disqualified,1,True,no website on file,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:49.433194+00:00,2026-08-01T10:28:20.213021+00:00
ChIJhZjdp4YJBYgRZZs2fH5MsGU,spray foam insulation,Milwaukee WI,"MasterFoam Spray Applied Technologies, LLC","2465 S 170th St, New Berlin, WI 53151, USA",(262) 542-0816,https://masterfoamwi.com/,5.0,5,disqualified,3,True,"The site looks very dated with broken/missing hero images (gray placeholders and black boxes), minimal content structure, and only two navigation links, giving it an unfinished and unprofessional feel despite having the phone number visible above the fold on both viewports.",screenshots/ChIJhZjdp4YJBYgRZZs2fH5MsGU/desktop.png,screenshots/ChIJhZjdp4YJBYgRZZs2fH5MsGU/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:04.208443+00:00,2026-08-01T10:28:29.744211+00:00
ChIJi33_418trlIR93naZwXpWMM,spray foam insulation,Duluth MN,Neumann Insulation Co Inc,"7292 Morris Thomas Rd W, Cloquet, MN 55720, USA",(218) 879-0224,,1.0,1,disqualified,1,True,no website on file,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:22.450216+00:00,2026-08-01T10:28:30.746875+00:00
ChIJiVNP_9azr1IR8emZp1kNtvc,spray foam insulation,Duluth MN,(EFS ) Eco Foam Solutions Inc,"4915 Rice Lake Rd Ste 4, Duluth, MN 55803, USA",(218) 393-0356,https://ecofoamsolutions.com/,5.0,6,qualified,5,True,"The site uses a generic Wix template with a stock photo hero image that doesn't relate to spray foam insulation at all (shows a green building facade), and the headline emphasizes 'Rebar & Foam' which is confusing for an insulation company. The 'Call Now' button is visible but there's no actual phone number displayed above the fold on either viewport.",screenshots/ChIJiVNP_9azr1IR8emZp1kNtvc/desktop.png,screenshots/ChIJiVNP_9azr1IR8emZp1kNtvc/mobile.png,True,False,,,,Sales@ecofoamsolutions.com,,,,,,,,,,,,2026-07-28T18:01:22.414276+00:00,2026-08-01T10:28:41.145939+00:00
ChIJkwkHT9AdBYgROL6l8SUdOfg,spray foam insulation,Milwaukee WI,"S & E Insulation, Inc.","6580 N 40th St, Milwaukee, WI 53209, USA",(414) 332-3990,http://www.allriteremodeling.com/,4.6,14,disqualified,1,True,"site unreachable: HTTPConnectionPool(host='www.allriteremodeling.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='www.allriteremodeling.com', port=80) at 0x7fab59168b50>, 'Connection to www.allriteremodeling.com timed out. (connect timeout=12)'))",,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:04.207418+00:00,2026-08-01T10:28:54.241597+00:00
ChIJlS29AIkDrVIRQ5tusFP8HvM,spray foam insulation,Wausau WI,Spray Master Insulation LLC,"2071 11 1/2 St, Cumberland, WI 54829, USA",(715) 419-3309,http://www.sm-insulation.net/,5.0,29,qualified,4,True,"The site uses a dated Divi/WordPress template with a generic stock-like hero image of houses (not even showing insulation work), minimal content above the fold, and an overall bland, template-default feel. The mobile layout is functional but sparse with excessive whitespace and the CTA button pushed well below the fold.",screenshots/ChIJlS29AIkDrVIRQ5tusFP8HvM/desktop.png,screenshots/ChIJlS29AIkDrVIRQ5tusFP8HvM/mobile.png,True,False,,,,sales@spraymasterinsulation.net,,,,,,,,,,,,2026-07-28T18:00:39.636363+00:00,2026-08-01T10:29:04.760538+00:00
ChIJlYgGtgOsr1IRneUTHrpuqDw,spray foam insulation,Duluth MN,DBS,"5116 Jean Duluth Rd, Duluth, MN 55803, USA",(218) 525-0720,https://www.dbsrepair.com/,4.4,414,disqualified,4,True,"The desktop hero section appears to have broken/missing background images leaving vast white empty space, and the overall layout feels bare and unfinished with poor visual hierarchy; the logo doesn't even render on desktop. Phone number is visible on both viewports but the site looks incomplete and dated.",screenshots/ChIJlYgGtgOsr1IRneUTHrpuqDw/desktop.png,screenshots/ChIJlYgGtgOsr1IRneUTHrpuqDw/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:22.444450+00:00,2026-08-01T10:29:13.577736+00:00
ChIJm0cfgYcBBYgRFY2nIz0es_0,spray foam insulation,Milwaukee WI,Wisconsin Insulation Services Inc,"N60W14416 Kaul Ave, Menomonee Falls, WI 53051, USA",(262) 314-6475,https://www.whiinsulation.com/?utm_medium=gmb_profile&utm_source=gmb,4.8,16,disqualified,7,False,"The site is relatively modern with a clean hero section, visible phone number and CTAs on both viewports, and decent mobile responsiveness. It doesn't urgently need a redesign — the main issue is low contrast on the hero text against the dark overlay, but overall the site is functional and professional.",screenshots/ChIJm0cfgYcBBYgRFY2nIz0es_0/desktop.png,screenshots/ChIJm0cfgYcBBYgRFY2nIz0es_0/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:04.216933+00:00,2026-08-01T10:29:28.691822+00:00
ChIJmWiVdthfBYgRLSGG8X1YeBM,spray foam insulation,Milwaukee WI,Kenosha Spray Foam Insulation,"4814 32nd Ave, Kenosha, WI 53144, USA",(262) 400-3630,http://www.sprayfoamkenosha.com/,4.4,14,disqualified,4,True,"The site uses a basic template with no imagery, redundant duplicate phone numbers in the header, and the mobile view cuts off the navigation ('Contact us' link is off-screen) and the bottom heading text is clipped, indicating poor responsive design.",screenshots/ChIJmWiVdthfBYgRLSGG8X1YeBM/desktop.png,screenshots/ChIJmWiVdthfBYgRLSGG8X1YeBM/mobile.png,False,False,,,,,,,,,,,,,,,,2026-08-03T11:21:21.669875+00:00,2026-08-03T12:13:50.583169+00:00
ChIJn6w7jsKOl48ROWTaPcIa-RI,spray foam insulation,Green Bay WI,Proseal Spray Foam of Waupaca,"N2586 Orchad Way, Waupaca, WI 54981, USA",(715) 227-6295,https://waupaca.prosealsprayfoam.com/,5.0,35,disqualified,4,True,"The site uses an overly bold cyan color scheme with no hero imagery, giving it a flat and amateurish feel; the desktop version lacks a visible phone number above the fold, and the all-caps display font choices feel dated and hard to read.",screenshots/ChIJn6w7jsKOl48ROWTaPcIa-RI/desktop.png,screenshots/ChIJn6w7jsKOl48ROWTaPcIa-RI/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:24.898142+00:00,2026-08-01T10:29:38.784853+00:00
ChIJo7a5UIoIBYgRC4GwbSxQ2HA,spray foam insulation,Milwaukee WI,RHH Foam Systems Inc.,"5500 S Westridge Dr, New Berlin, WI 53151, USA",(800) 657-0702,http://www.rhhfoamsystems.com/,4.8,5,disqualified,6,False,"This appears to be the VersiFoam manufacturer/brand website, not the local business RHH Foam Systems Inc. The site is reasonably modern but lacks any visible phone number or contact CTA above the fold on either viewport, and does not represent the actual local service business being evaluated.",screenshots/ChIJo7a5UIoIBYgRC4GwbSxQ2HA/desktop.png,screenshots/ChIJo7a5UIoIBYgRC4GwbSxQ2HA/mobile.png,False,False,,,,sales@versifoam.com,,,,,,,,,,,,2026-07-28T18:01:04.219189+00:00,2026-08-01T10:29:48.334793+00:00
ChIJoQLs6aoEBYgR5liVHZDOHIM,spray foam insulation,Milwaukee WI,Weatherization Services LLC,"10941 W Layton Ave, Greenfield, WI 53228, USA",(414) 873-4945,https://weatherizationservices-wi.com/?utm_source=gmb&utm_medium=organic,4.8,377,qualified,5,True,"The site has a dated design with an early-2010s template feel, cluttered dual-navigation bars, and a dark hero section with barely legible overlay text on mobile. The mobile version has poor contrast on the hero text and the search bar placement feels awkward, though CTA buttons (Call Us, Email Us) are prominent above the fold.",screenshots/ChIJoQLs6aoEBYgR5liVHZDOHIM/desktop.png,screenshots/ChIJoQLs6aoEBYgR5liVHZDOHIM/mobile.png,True,False,,,,info@weatheriztionservies-wi.com,,,,,,,,,,,,2026-07-28T18:01:04.214786+00:00,2026-08-02T10:25:48.240644+00:00
ChIJoR8BK6HRr1IRIbkA6YfmjDY,spray foam insulation,Duluth MN,Minnesota Spray foam and coatings,"5473 Bear Trap Rd, Saginaw, MN 55779, USA",(218) 341-6826,http://mncoatingsolutions.com/,,,disqualified,1,True,"site unreachable: HTTPConnectionPool(host='mncoatingsolutions.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='mncoatingsolutions.com', port=80) at 0x7f33d3244810>, 'Connection to mncoatingsolutions.com timed out. (connect timeout=12)'))",,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:22.419170+00:00,2026-08-02T10:26:01.365322+00:00
ChIJpQOjHQ8fAIgRHyT5m1xXL-E,spray foam insulation,Wausau WI,"Kingspan Light + Air (formerly Major Industries, Inc.)","7120 Stewart Ave, Wausau, WI 54401, USA",(888) 759-2678,https://www.kingspan.com/us/en/business-groups/kingspan-light-air/major-industries-inc/,5.0,3,disqualified,1,False,"Both screenshots are completely blank/white, indicating either a broken site, a loading failure, or a parked domain. Kingspan Light + Air is a large corporate manufacturer, not a local spray foam insulation business, making this an unlikely lead.",screenshots/ChIJpQOjHQ8fAIgRHyT5m1xXL-E/desktop.png,screenshots/ChIJpQOjHQ8fAIgRHyT5m1xXL-E/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:39.639692+00:00,2026-08-02T10:26:14.949430+00:00
ChIJpe7gVPgeAIgRiS1S35OPsHo,spray foam insulation,Wausau WI,Allied Insulation Supply Co,"8551 Industrial Dr, Wausau, WI 54401, USA",(715) 845-9697,https://alliedinsulation.com/,4.3,10,qualified,3,True,"The site has a massive empty hero area (likely a broken or missing slider/image) on both desktop and mobile, wasting critical above-the-fold space with no content, no phone number, and no clear call to action visible without extensive scrolling.",screenshots/ChIJpe7gVPgeAIgRiS1S35OPsHo/desktop.png,screenshots/ChIJpe7gVPgeAIgRiS1S35OPsHo/mobile.png,True,False,,,,info@alliedinsulation.com,,,,,,,,,,,,2026-07-28T18:00:39.633356+00:00,2026-08-02T10:26:26.071433+00:00
ChIJpwJY0cYbBYgRuFTahcrO3Y0,spray foam insulation,Milwaukee WI,Seal Tight Spray Foam Insulation,"7118 W Center St Unit 103, Milwaukee, WI 53210, USA",(414) 710-0017,https://sealtightsprayfoam414.com/,4.9,20,disqualified,1,True,"site unreachable: HTTPSConnectionPool(host='sealtightsprayfoam414.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='sealtightsprayfoam414.com', port=443): Failed to resolve 'sealtightsprayfoam414.com' ([Errno -2] Name or service not known)""))",,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:04.202558+00:00,2026-08-02T10:26:27.169087+00:00
ChIJpyGpQbMtVU0RyxT-ufHgymc,spray foam insulation,Wausau WI,Energy Edge,"242470 County Rd J, Wausau, WI 54403, USA",(715) 551-5945,https://energyedge.info/,4.9,62,disqualified,2,True,"The site is stuck behind a bot verification/CAPTCHA screen, meaning actual content never loads for visitors — no business info, no CTA, and no usable website experience on either viewport. With a 4.9 rating and 62 reviews, this is an active business that badly needs a functional, professional website.",screenshots/ChIJpyGpQbMtVU0RyxT-ufHgymc/desktop.png,screenshots/ChIJpyGpQbMtVU0RyxT-ufHgymc/mobile.png,False,False,,,,,,,,,,,,,,,,2026-07-28T18:00:39.630770+00:00,2026-08-02T10:26:35.043931+00:00
ChIJqX1jpM37AogRv-ubJh6rSFE,spray foam insulation,Green Bay WI,ProFoamit LLC,"1219 S Maple Ave, Green Bay, WI 54304, USA",(920) 413-0021,https://www.profoamit.com/,5.0,2,qualified,2,True,"The desktop view is almost entirely blank with no content loading below the header, and there is no phone number or contact CTA visible above the fold on either viewport. The site appears broken or severely incomplete, with only a 'Now Hiring' banner and navigation showing on desktop.",screenshots/ChIJqX1jpM37AogRv-ubJh6rSFE/desktop.png,screenshots/ChIJqX1jpM37AogRv-ubJh6rSFE/mobile.png,True,False,,,,andy@profoamit.co,,,,,,,,,,,,2026-07-28T18:00:24.896050+00:00,2026-08-02T10:26:45.480370+00:00
ChIJqcUPwgUzs1IRzWZaWQJDWv0,spray foam insulation,Duluth MN,Hunter Spray Foam Insulation,"1501 La Salle Ave, Minneapolis, MN 55403, USA",(612) 712-8951,https://minneapolismninsulation.com/,5.0,39,disqualified,1,True,site unreachable: HTTP 403,,,False,False,,,,,,,,,,,,,,,,2026-08-03T11:21:41.001559+00:00,2026-08-03T12:13:51.925602+00:00
ChIJqyI_8PpRrlIRESLRpAiQIOw,spray foam insulation,Duluth MN,Amacher Drywall & Spray Foam,"1425 Tower Ave, Superior, WI 54880, USA",(218) 391-7694,,,,disqualified,1,True,no website on file,,,False,False,,,,,,,,,,,,,,,,2026-07-28T18:01:22.451674+00:00,2026-08-02T10:26:46.482967+00:00
ChIJrSU2ZVAjs1IR5cMmEub7r2M,spray foam insulation,Duluth MN,Houle Inc,"17241 Partridge St NW, Andover, MN 55304, USA",(763) 767-8412,http://www.houleinsulation.com/,4.8,97,disqualified,2,True,"The site has a severely outdated design with a cluttered layout, dated logo, heavy use of badge graphics from 2019, and no modern visual hierarchy or styling — it looks like a mid-2000s template that badly needs a complete redesign.",screenshots/ChIJrSU2ZVAjs1IR5cMmEub7r2M/desktop.png,screenshots/ChIJrSU2ZVAjs1IR5cMmEub7r2M/mobile.png,False,False,,,,,,,,,,,,,,,,2026-08-03T11:21:41.007994+00:00,2026-08-03T12:14:04.385860+00:00
ChIJrfzCyvflBIgRTPf6XA1U28Y,spray foam insulation,Green Bay WI,Erickson Spray Foam,"869 County Hwy NN Ste 2110, Cedarburg, WI 53012, USA",(262) 421-6244,https://ericksonsprayfoam.com/,5.0,43,qualified,4,True,"The site has a dated, cluttered design with an oversized hero section, heavy use of orange on dark green that feels unrefined, and the mobile view completely hides the phone numbers and email CTA above the fold, leaving only a hamburger menu with no visible contact info.",screenshots/ChIJrfzCyvflBIgRTPf6XA1U28Y/desktop.png,screenshots/ChIJrfzCyvflBIgRTPf6XA1U28Y/mobile.png,True,False,,,,glenn@ericksonsprayfoam.com,,,,,,,,,,,,2026-07-28T18:00:24.899581+00:00,2026-08-02T10:26:56.275221+00:00
ChIJrzKzANDV_ocRw8BXiAFzRa4,spray foam insulation,Eau Claire WI,Vosse Coulee Insulation,"N35660 County Rd W, Blair, WI 54616, USA",(608) 525-0961,http://www.vossecouleeinsulation.com/,5.0,8,qualified,3,True,"The mobile version is severely broken — text and content are cut off on the right side, the phone number is truncated, the address is clipped, and the hero heading overflows the viewport, indicating a lack of responsive design. The desktop version is passable but uses a generic template with cluttered header elements.",screenshots/ChIJrzKzANDV_ocRw8BXiAFzRa4/desktop.png,screenshots/ChIJrzKzANDV_ocRw8BXiAFzRa4/mobile.png,True,False,,,,vossecouleeinsulation@gmail.com,,,,,,,,,,,,2026-07-28T18:00:49.431565+00:00,2026-08-02T10:27:05.253277+00:00
